Type,Iterations,Time,OptIterations,Discount,Epsilon,SCost,NegTerm,PosTerm,KeyLoss
value,77,0.006671,28,0.999999,1e-06,-0.04,-1.15,1,0.5
value,77,0.00663,27,0.999999,1e-06,-0.04,-1.16,1,0.5
value,77,0.006555,27,0.999999,1e-06,-0.04,-1.17,1,0.5
value,77,0.006704,27,0.999999,1e-06,-0.04,-1.18,1,0.5
value,77,0.006569,27,0.999999,1e-06,-0.04,-1.19,1,0.5
value,78,0.006716,33,0.999999,1e-06,-0.04,-1.2,1,0.5
value,79,0.006792,37,0.999999,1e-06,-0.04,-1.21,1,0.5
value,79,0.006674,34,0.999999,1e-06,-0.04,-1.22,1,0.5
value,79,0.006903,33,0.999999,1e-06,-0.04,-1.23,1,0.5
value,79,0.007456,32,0.999999,1e-06,-0.04,-1.24,1,0.5
value,79,0.006923,31,0.999999,1e-06,-0.04,-1.25,1,0.5
value,79,0.00674,31,0.999999,1e-06,-0.04,-1.26,1,0.5
value,79,0.006753,31,0.999999,1e-06,-0.04,-1.27,1,0.5
value,80,0.006967,30,0.999999,1e-06,-0.04,-1.28,1,0.5
value,80,0.006933,30,0.999999,1e-06,-0.04,-1.29,1,0.5
value,80,0.007477,30,0.999999,1e-06,-0.04,-1.3,1,0.5
value,80,0.010732,30,0.999999,1e-06,-0.04,-1.31,1,0.5
value,80,0.010928,29,0.999999,1e-06,-0.04,-1.32,1,0.5
value,80,0.010806,29,0.999999,1e-06,-0.04,-1.33,1,0.5
value,80,0.010738,29,0.999999,1e-06,-0.04,-1.34,1,0.5
value,80,0.010881,28,0.999999,1e-06,-0.04,-1.35,1,0.5
value,80,0.010854,28,0.999999,1e-06,-0.04,-1.36,1,0.5
value,80,0.008351,27,0.999999,1e-06,-0.04,-1.37,1,0.5
value,80,0.007075,28,0.999999,1e-06,-0.04,-1.38,1,0.5
value,80,0.006759,29,0.999999,1e-06,-0.04,-1.39,1,0.5
value,80,0.006841,30,0.999999,1e-06,-0.04,-1.4,1,0.5
value,80,0.006704,31,0.999999,1e-06,-0.04,-1.41,1,0.5
value,80,0.006924,34,0.999999,1e-06,-0.04,-1.42,1,0.5
value,80,0.006887,28,0.999999,1e-06,-0.04,-1.43,1,0.5
value,80,0.007237,29,0.999999,1e-06,-0.04,-1.44,1,0.5
value,80,0.006922,29,0.999999,1e-06,-0.04,-1.45,1,0.5
value,80,0.006764,29,0.999999,1e-06,-0.04,-1.46,1,0.5
value,80,0.006747,29,0.999999,1e-06,-0.04,-1.47,1,0.5
value,80,0.006728,29,0.999999,1e-06,-0.04,-1.48,1,0.5
value,80,0.00675,29,0.999999,1e-06,-0.04,-1.49,1,0.5
value,80,0.0068,29,0.999999,1e-06,-0.04,-1.5,1,0.5
value,80,0.006767,30,0.999999,1e-06,-0.04,-1.51,1,0.5
value,80,0.006707,30,0.999999,1e-06,-0.04,-1.52,1,0.5
value,80,0.006746,30,0.999999,1e-06,-0.04,-1.53,1,0.5
value,80,0.006741,30,0.999999,1e-06,-0.04,-1.54,1,0.5
value,80,0.006749,30,0.999999,1e-06,-0.04,-1.55,1,0.5
value,80,0.006782,30,0.999999,1e-06,-0.04,-1.56,1,0.5
value,80,0.006776,31,0.999999,1e-06,-0.04,-1.57,1,0.5
value,80,0.00677,31,0.999999,1e-06,-0.04,-1.58,1,0.5
value,80,0.006733,31,0.999999,1e-06,-0.04,-1.59,1,0.5
value,80,0.006733,31,0.999999,1e-06,-0.04,-1.6,1,0.5
value,80,0.006751,32,0.999999,1e-06,-0.04,-1.61,1,0.5
value,80,0.006774,32,0.999999,1e-06,-0.04,-1.62,1,0.5
value,80,0.006753,32,0.999999,1e-06,-0.04,-1.63,1,0.5
value,80,0.00675,33,0.999999,1e-06,-0.04,-1.64,1,0.5
value,80,0.006729,34,0.999999,1e-06,-0.04,-1.65,1,0.5
value,80,0.006754,34,0.999999,1e-06,-0.04,-1.66,1,0.5
value,80,0.006729,35,0.999999,1e-06,-0.04,-1.67,1,0.5
value,80,0.006766,37,0.999999,1e-06,-0.04,-1.68,1,0.5
