Type,Iterations,Time,OptIterations,Discount,Epsilon,SCost,NegTerm,PosTerm,KeyLoss
value,57,0.004811,24,0.999999,1e-06,-0.062,-1,1,0.5
value,57,0.004798,25,0.999999,1e-06,-0.063,-1,1,0.5
value,57,0.004778,25,0.999999,1e-06,-0.064,-1,1,0.5
value,57,0.0048,25,0.999999,1e-06,-0.065,-1,1,0.5
value,57,0.004777,25,0.999999,1e-06,-0.066,-1,1,0.5
value,57,0.00482,25,0.999999,1e-06,-0.067,-1,1,0.5
value,57,0.004819,25,0.999999,1e-06,-0.068,-1,1,0.5
value,57,0.004814,25,0.999999,1e-06,-0.069,-1,1,0.5
value,57,0.004799,25,0.999999,1e-06,-0.07,-1,1,0.5
value,57,0.004801,25,0.999999,1e-06,-0.071,-1,1,0.5
value,57,0.004789,25,0.999999,1e-06,-0.072,-1,1,0.5
value,57,0.004835,25,0.999999,1e-06,-0.073,-1,1,0.5
value,57,0.004803,25,0.999999,1e-06,-0.074,-1,1,0.5
value,57,0.004801,25,0.999999,1e-06,-0.075,-1,1,0.5
value,57,0.004779,25,0.999999,1e-06,-0.076,-1,1,0.5
value,57,0.00485,26,0.999999,1e-06,-0.077,-1,1,0.5
value,57,0.004797,27,0.999999,1e-06,-0.078,-1,1,0.5
value,56,0.005373,28,0.999999,1e-06,-0.079,-1,1,0.5
value,55,0.007964,27,0.999999,1e-06,-0.08,-1,1,0.5
value,53,0.007587,25,0.999999,1e-06,-0.081,-1,1,0.5
value,53,0.007639,25,0.999999,1e-06,-0.082,-1,1,0.5
value,53,0.007632,26,0.999999,1e-06,-0.083,-1,1,0.5
value,53,0.007634,26,0.999999,1e-06,-0.084,-1,1,0.5
value,53,0.007743,26,0.999999,1e-06,-0.085,-1,1,0.5
value,53,0.007639,26,0.999999,1e-06,-0.086,-1,1,0.5
value,53,0.007555,26,0.999999,1e-06,-0.087,-1,1,0.5
value,53,0.007646,26,0.999999,1e-06,-0.088,-1,1,0.5
value,53,0.0072,27,0.999999,1e-06,-0.089,-1,1,0.5
value,53,0.006928,28,0.999999,1e-06,-0.09,-1,1,0.5
value,53,0.007168,31,0.999999,1e-06,-0.091,-1,1,0.5
value,53,0.004653,22,0.999999,1e-06,-0.092,-1,1,0.5
value,53,0.004637,26,0.999999,1e-06,-0.093,-1,1,0.5
value,51,0.004454,22,0.999999,1e-06,-0.094,-1,1,0.5
value,51,0.004472,22,0.999999,1e-06,-0.095,-1,1,0.5
value,51,0.004481,22,0.999999,1e-06,-0.096,-1,1,0.5
value,51,0.005359,22,0.999999,1e-06,-0.097,-1,1,0.5
value,51,0.004456,22,0.999999,1e-06,-0.098,-1,1,0.5
value,51,0.004434,23,0.999999,1e-06,-0.099,-1,1,0.5
value,51,0.004356,23,0.999999,1e-06,-0.1,-1,1,0.5
value,51,0.004319,23,0.999999,1e-06,-0.101,-1,1,0.5
value,51,0.004358,23,0.999999,1e-06,-0.102,-1,1,0.5
value,51,0.0043,24,0.999999,1e-06,-0.103,-1,1,0.5
value,51,0.004332,24,0.999999,1e-06,-0.104,-1,1,0.5
value,50,0.004248,25,0.999999,1e-06,-0.105,-1,1,0.5
value,50,0.004236,27,0.999999,1e-06,-0.106,-1,1,0.5
value,50,0.004215,20,0.999999,1e-06,-0.107,-1,1,0.5
value,50,0.004213,21,0.999999,1e-06,-0.108,-1,1,0.5
value,48,0.004068,22,0.999999,1e-06,-0.109,-1,1,0.5
value,48,0.004024,24,0.999999,1e-06,-0.11,-1,1,0.5
value,48,0.00407,22,0.999999,1e-06,-0.111,-1,1,0.5
value,47,0.003941,23,0.999999,1e-06,-0.112,-1,1,0.5
value,47,0.004189,19,0.999999,1e-06,-0.113,-1,1,0.5
value,47,0.004013,19,0.999999,1e-06,-0.114,-1,1,0.5
value,47,0.003939,19,0.999999,1e-06,-0.115,-1,1,0.5
value,47,0.004026,19,0.999999,1e-06,-0.116,-1,1,0.5
value,47,0.003962,20,0.999999,1e-06,-0.117,-1,1,0.5
value,47,0.004046,21,0.999999,1e-06,-0.118,-1,1,0.5
